Segment: 256 samples @ 512.0 Hz (0.5 s)
Loading surrogate from checkpoints/phenomd_nonspinning_dense30.pt on cuda ...
Antenna patterns (H1): F+ = 0.075  F× = -0.887
Building noise covariance matrix ...
Injecting signal at q=0.7, tc=1187008882.43 (reference approximant: IMRPhenomD) ...
Optimal SNR (HP-filtered, >=20 Hz) = 316.9
Prior: mass_ratio in [0.4, 0.95], tc in [1187008882.425000, 1187008882.435000]
Running dynesty (nlive=250, dlogz=0.5, with waveform uncertainty) ...

0it [00:00, ?it/s]
101it [00:19,  4.30it/s, bound: 0 | nc: 2 | ncall: 364 | eff(%): 27.747 | loglstar:   -inf < -42912.921 <    inf | logz: -42919.539 +/-  0.163 | dlogz: 51342.945 >  0.500]
102it [00:19,  3.23it/s, bound: 0 | nc: 5 | ncall: 369 | eff(%): 27.642 | loglstar:   -inf < -42439.766 <    inf | logz: -42446.387 +/-  0.163 | dlogz: 51268.803 >  0.500]
103it [00:19,  4.04it/s, bound: 0 | nc: 1 | ncall: 370 | eff(%): 27.838 | loglstar:   -inf < -42401.399 <    inf | logz: -42408.025 +/-  0.163 | dlogz: 50795.648 >  0.500]
104it [00:19,  4.37it/s, bound: 0 | nc: 1 | ncall: 371 | eff(%): 28.032 | loglstar:   -inf < -42390.349 <    inf | logz: -42396.979 +/-  0.163 | dlogz: 50757.281 >  0.500]
105it [00:20,  4.64it/s, bound: 0 | nc: 1 | ncall: 372 | eff(%): 28.226 | loglstar:   -inf < -42198.214 <    inf | logz: -42204.848 +/-  0.163 | dlogz: 50746.231 >  0.500]
106it [00:20,  4.80it/s, bound: 0 | nc: 1 | ncall: 373 | eff(%): 28.418 | loglstar:   -inf < -42145.418 <    inf | logz: -42152.056 +/-  0.163 | dlogz: 50554.097 >  0.500]
107it [00:20,  4.86it/s, bound: 0 | nc: 1 | ncall: 374 | eff(%): 28.610 | loglstar:   -inf < -41593.999 <    inf | logz: -41600.640 +/-  0.163 | dlogz: 50501.301 >  0.500]
108it [00:20,  4.76it/s, bound: 0 | nc: 1 | ncall: 375 | eff(%): 28.800 | loglstar:   -inf < -41585.307 <    inf | logz: -41591.952 +/-  0.163 | dlogz: 49949.881 >  0.500]
109it [00:21,  4.05it/s, bound: 0 | nc: 2 | ncall: 377 | eff(%): 28.912 | loglstar:   -inf < -41529.412 <    inf | logz: -41536.061 +/-  0.163 | dlogz: 49941.189 >  0.500]
110it [00:21,  4.66it/s, bound: 0 | nc: 1 | ncall: 378 | eff(%): 29.101 | loglstar:   -inf < -41391.469 <    inf | logz: -41398.123 +/-  0.163 | dlogz: 49885.294 >  0.500]
111it [00:21,  3.28it/s, bound: 0 | nc: 3 | ncall: 381 | eff(%): 29.134 | loglstar:   -inf < -41306.266 <    inf | logz: -41312.924 +/-  0.163 | dlogz: 49747.352 >  0.500]
112it [00:21,  3.69it/s, bound: 0 | nc: 1 | ncall: 382 | eff(%): 29.319 | loglstar:   -inf < -40433.309 <    inf | logz: -40439.970 +/-  0.163 | dlogz: 49662.148 >  0.500]
113it [00:22,  4.08it/s, bound: 0 | nc: 1 | ncall: 383 | eff(%): 29.504 | loglstar:   -inf < -40351.531 <    inf | logz: -40358.197 +/-  0.163 | dlogz: 48789.191 >  0.500]
